ClipName,Frame,RootVel.x,RootVel.z,LFootVel.x,LFootVel.y,LFootVel.z,RFootVel.x,RFootVel.y,RFootVel.z,RootPos.x,RootPos.z,Forward.x,Forward.z
Idle_IdleToIdlesR,331,-0.09185565,-0.03274886,-0.05917557,-0.003519291,0.3314682,0.1391384,-0.006508541,0.375162,-0.09185565,-0.03274886,-0.07864493,0.9965371
Idle_IdleToIdlesR,332,-0.08706128,-0.03196192,-0.06410743,-0.003642734,0.3307145,0.1344175,-0.006779223,0.3744636,-0.08706128,-0.03196192,-0.08770683,0.9957823
Idle_IdleToIdlesR,333,-0.0821134,-0.03087912,-0.06902469,-0.00372119,0.3296944,0.1297959,-0.006982516,0.373513,-0.0821134,-0.03087912,-0.09548588,0.9950384
Idle_IdleToIdlesR,334,-0.07711339,-0.02952775,-0.07388545,-0.003740368,0.3284355,0.1251024,-0.007144785,0.3722397,-0.07711339,-0.02952775,-0.1021952,0.9943151
Idle_IdleToIdlesR,335,-0.07216206,-0.0281698,-0.07865746,-0.003697672,0.3271871,0.120399,-0.007290448,0.3709611,-0.07216206,-0.0281698,-0.1080558,0.9936176
Idle_IdleToIdlesR,336,-0.06736076,-0.02707428,-0.08330129,-0.003584319,0.3261394,0.1157427,-0.00744255,0.3700399,-0.06736076,-0.02707428,-0.1132909,0.9929467
Idle_IdleToIdlesR,337,-0.06275535,-0.02633972,-0.0877572,-0.003379952,0.3253107,0.1112479,-0.007601381,0.3693354,-0.06275535,-0.02633972,-0.1181265,0.9923009
Idle_IdleToIdlesR,338,-0.05839506,-0.02585392,-0.09195907,-0.00305706,0.324699,0.1070324,-0.007761253,0.3687437,-0.05839506,-0.02585392,-0.1227895,0.9916767
Idle_IdleToIdlesR,339,-0.054385,-0.02556958,-0.09584504,-0.002681782,0.3242749,0.1031509,-0.007929857,0.3685659,-0.054385,-0.02556958,-0.1275001,0.9910581
Idle_IdleToIdlesR,340,-0.05083077,-0.02543943,-0.09936228,-0.002298221,0.3238015,0.0997012,-0.00809366,0.3685248,-0.05083077,-0.02543943,-0.1319999,0.9904764
Idle_IdleToIdlesR,341,-0.04783753,-0.0254162,-0.1021297,-0.001896649,0.3232075,0.09696546,-0.008225151,0.3684934,-0.04783753,-0.0254162,-0.135871,0.9899912
Idle_IdleToIdlesR,342,-0.04551082,-0.0254526,-0.1035555,-0.001536832,0.3230613,0.09480344,-0.008328706,0.3686807,-0.04551082,-0.0254526,-0.1390799,0.9896119
Idle_IdleToIdlesR,343,-0.04395586,-0.02550137,-0.1034364,-0.001260324,0.32364,0.09314967,-0.008402052,0.3688771,-0.04395586,-0.02550137,-0.1415975,0.9893447
Idle_IdleToIdlesR,344,-0.0432266,-0.02551524,-0.1025365,-0.001132501,0.3244141,0.09229417,-0.008429359,0.3689195,-0.0432266,-0.02551524,-0.1433955,0.989193
Idle_IdleToIdlesR,345,-0.04319633,-0.02557851,-0.1019788,-0.001233376,0.325037,0.09223749,-0.008420712,0.3690169,-0.04319633,-0.02557851,-0.1444463,0.9891557
Idle_IdleToIdlesR,346,-0.04369963,-0.02579095,-0.1017687,-0.001563901,0.3255549,0.09283331,-0.008389883,0.369339,-0.04369963,-0.02579095,-0.1451567,0.989162
Idle_IdleToIdlesR,347,-0.04457104,-0.02612843,-0.1012677,-0.002037325,0.3260801,0.09379926,-0.00835983,0.3698219,-0.04457104,-0.02612843,-0.1458488,0.9891551
Idle_IdleToIdlesR,348,-0.04564516,-0.02656682,-0.1006924,-0.002596879,0.3266795,0.09487042,-0.008350271,0.3703807,-0.04564516,-0.02656682,-0.1463653,0.9891524
Idle_IdleToIdlesR,349,-0.0467565,-0.02702446,-0.09989279,-0.003210162,0.327269,0.09596585,-0.00834896,0.3709479,-0.0467565,-0.02702446,-0.1465413,0.9891744
Idle_IdleToIdlesR,350,-0.0478786,-0.02743014,-0.09875759,-0.003859501,0.3276702,0.09708199,-0.008336025,0.3714172,-0.0478786,-0.02743014,-0.1462154,0.9892486
Idle_IdleToIdlesR,351,-0.04909232,-0.02777526,-0.09751834,-0.004528367,0.3280116,0.09824815,-0.008325772,0.3718588,-0.04909232,-0.02777526,-0.1452395,0.9894056
Idle_IdleToIdlesR,352,-0.05039345,-0.02805131,-0.09627202,-0.005194789,0.3284379,0.0996144,-0.008329345,0.372298,-0.05039345,-0.02805131,-0.1438245,0.9896185
Idle_IdleToIdlesR,353,-0.05177761,-0.02824973,-0.09508345,-0.005814915,0.3287392,0.1010364,-0.008361023,0.3726097,-0.05177761,-0.02824973,-0.1422642,0.9898454
Idle_IdleToIdlesR,354,-0.05324062,-0.02836197,-0.09395212,-0.006358683,0.3288487,0.1024462,-0.008483171,0.3727911,-0.05324062,-0.02836197,-0.1405373,0.9900902
Idle_IdleToIdlesR,355,-0.05477809,-0.0284421,-0.09274787,-0.006822183,0.3288443,0.1039261,-0.008729565,0.3728379,-0.05477809,-0.0284421,-0.1386264,0.9903559
Idle_IdleToIdlesR,356,-0.05638583,-0.02854718,-0.09137172,-0.007210228,0.3288775,0.1055091,-0.009077978,0.3729208,-0.05638583,-0.02854718,-0.1365183,0.9906442
Idle_IdleToIdlesR,357,-0.05805948,-0.02867315,-0.08986539,-0.007526325,0.3289579,0.1072102,-0.009503569,0.3730849,-0.05805948,-0.02867315,-0.1341973,0.9909559
Idle_IdleToIdlesR,358,-0.05979482,-0.02881595,-0.08838296,-0.007774145,0.3290102,0.1089638,-0.009982448,0.3731971,-0.05979482,-0.02881595,-0.1316459,0.9912913
Idle_IdleToIdlesR,359,-0.06158749,-0.02897153,-0.08685201,-0.007982137,0.3291943,0.1108148,-0.01048283,0.3733639,-0.06158749,-0.02897153,-0.128851,0.9916509
Idle_IdleToIdlesR,360,-0.06343329,-0.02913583,-0.08517154,-0.008163672,0.3294536,0.1128238,-0.01096161,0.373578,-0.06343329,-0.02913583,-0.125794,0.9920349
Idle_IdleToIdlesR,361,-0.06532791,-0.02930479,-0.08338481,-0.00831722,0.3297351,0.1149072,-0.01138992,0.3738363,-0.06532791,-0.02930479,-0.1224564,0.992443
Idle_IdleToIdlesR,362,-0.06726698,-0.02947436,-0.0815359,-0.008440393,0.3299869,0.1169816,-0.01173819,0.3741375,-0.06726698,-0.02947436,-0.1188197,0.9928747
Idle_IdleToIdlesR,363,-0.06916901,-0.02964048,-0.0796835,-0.008530404,0.3302664,0.1189652,-0.01197599,0.3744605,-0.06916901,-0.02964048,-0.1148643,0.9933288
Idle_IdleToIdlesR,364,-0.07096682,-0.02979909,-0.07787776,-0.008576745,0.3305705,0.1208145,-0.0120674,0.3747372,-0.07096682,-0.02979909,-0.1105926,0.9938023
Idle_IdleToIdlesR,365,-0.07267799,-0.02992341,-0.07619361,-0.008562731,0.3307618,0.1226125,-0.01197505,0.3749812,-0.07267799,-0.02992341,-0.1059898,0.99429
Idle_IdleToIdlesR,366,-0.07431991,-0.02997386,-0.0747745,-0.008460399,0.3307183,0.1243774,-0.01167537,0.3751639,-0.07431991,-0.02997386,-0.1009416,0.9947916
Idle_IdleToIdlesR,367,-0.07591018,-0.02992714,-0.07350471,-0.008233901,0.3304583,0.1260954,-0.0111528,0.375281,-0.07591018,-0.02992714,-0.09492259,0.9953426
Idle_IdleToIdlesR,368,-0.07746617,-0.02975996,-0.07218033,-0.007843933,0.3300312,0.1277553,-0.01039491,0.3753267,-0.07746617,-0.02975996,-0.08727158,0.9959736
Idle_IdleToIdlesR,369,-0.07900549,-0.02957231,-0.07067977,-0.007242704,0.3294112,0.1294252,-0.00939317,0.3752334,-0.07900549,-0.02957231,-0.07683441,0.996725
Idle_IdleToIdlesR,370,-0.08054552,-0.02949483,-0.06916824,-0.006334207,0.328902,0.1310962,-0.008182728,0.3754861,-0.08054552,-0.02949483,-0.06085093,0.9976435
Idle_IdleToIdlesR,371,-0.08229821,-0.02955017,-0.06616179,-0.004975619,0.3280905,0.1328823,-0.006818067,0.3759466,-0.08229821,-0.02955017,-0.03631372,0.9985725
Idle_IdleToIdlesR,372,-0.08446854,-0.02976098,-0.06025144,-0.003192077,0.3260719,0.1346622,-0.005356453,0.3763576,-0.08446854,-0.02976098,-0.001485141,0.9988862
Idle_IdleToIdlesR,373,-0.08706391,-0.03014993,-0.05439195,-0.001630843,0.3251508,0.1369024,-0.00372936,0.3770643,-0.08706391,-0.03014993,0.04621265,0.9972908
Idle_IdleToIdlesR,374,-0.09009148,-0.03086338,-0.05090495,-0.0007771177,0.3261912,0.1402652,-0.001914449,0.3778883,-0.09009148,-0.03086338,0.1086842,0.9915607
Idle_IdleToIdlesR,375,-0.09355874,-0.03187454,-0.04772905,-0.0005948975,0.3283638,0.143301,-0.0002834993,0.3790493,-0.09355874,-0.03187454,0.1837142,0.9791604
Idle_IdleToIdlesR,376,-0.09688236,-0.03294613,-0.04361333,-0.0009304493,0.3304509,0.1471424,0.0009270621,0.3805513,-0.09688236,-0.03294613,0.2677861,0.9578879
Idle_IdleToIdlesR,377,-0.09946068,-0.03384089,-0.0402521,-0.001545659,0.3310178,0.1533966,0.001570083,0.3829666,-0.09946068,-0.03384089,0.3569462,0.926323
Idle_IdleToIdlesR,378,-0.1012736,-0.03459904,-0.03846523,-0.002362013,0.3315624,0.1635759,0.002269923,0.3815717,-0.1012736,-0.03459904,0.4470974,0.884161
Idle_IdleToIdlesR,379,-0.102301,-0.03577783,-0.03804444,-0.003052176,0.3329005,0.1732497,0.004105381,0.3701866,-0.102301,-0.03577783,0.5357473,0.8314175
Idle_IdleToIdlesR,380,-0.1025225,-0.03756613,-0.03793786,-0.003208878,0.335353,0.1740927,0.007708935,0.3470002,-0.1025225,-0.03756613,0.6215066,0.7680376
Idle_IdleToIdlesR,381,-0.1021687,-0.03977926,-0.03863428,-0.002305689,0.3374659,0.1629424,0.01226507,0.3177103,-0.1021687,-0.03977926,0.7032086,0.6939509
Idle_IdleToIdlesR,382,-0.1014952,-0.04239567,-0.04017829,-0.0006238968,0.3398377,0.1408858,0.0166085,0.2868543,-0.1014952,-0.04239567,0.7773808,0.611183
Idle_IdleToIdlesR,383,-0.1005201,-0.04539351,-0.0417598,0.001438347,0.343,0.1136808,0.02006374,0.2602457,-0.1005201,-0.04539351,0.8409434,0.5229175
Idle_IdleToIdlesR,384,-0.09926147,-0.04875129,-0.04300214,0.003620924,0.3470209,0.08693578,0.02246737,0.2414449,-0.09926147,-0.04875129,0.8936707,0.4304421
Idle_IdleToIdlesR,385,-0.09773728,-0.05244715,-0.0449321,0.005950617,0.3512777,0.0629814,0.02359427,0.2302314,-0.09773728,-0.05244715,0.9353688,0.3351517
Idle_IdleToIdlesR,386,-0.09584825,-0.0564596,-0.04794886,0.00845426,0.3554116,0.04418555,0.02319467,0.2279897,-0.09584825,-0.0564596,0.9659697,0.2385992
Idle_IdleToIdlesR,387,-0.09348916,-0.06090086,-0.05161455,0.01104313,0.3605666,0.03153446,0.02128553,0.2363614,-0.09348916,-0.06090086,0.9855086,0.142642
Idle_IdleToIdlesR,388,-0.09066877,-0.0659108,-0.05710558,0.01389356,0.3667735,0.02798214,0.01859919,0.2502967,-0.09066877,-0.0659108,0.995427,0.04916608
Idle_IdleToIdlesR,389,-0.08739614,-0.07150819,-0.0642684,0.01786252,0.3743801,0.03137415,0.01592837,0.2638008,-0.08739614,-0.07150819,0.9975294,-0.03997583
Idle_IdleToIdlesR,390,-0.08368,-0.0777124,-0.07249759,0.02387497,0.3832751,0.03240579,0.014197,0.273263,-0.08368,-0.0777124,0.9927009,-0.1230742
Idle_IdleToIdlesR,391,-0.07952935,-0.08454235,-0.0822069,0.03200814,0.3950234,0.02827557,0.0133894,0.2799865,-0.07952935,-0.08454235,0.9819224,-0.1985872
Idle_IdleToIdlesR,392,-0.07495319,-0.09165389,-0.09363616,0.04254346,0.4095769,0.02262344,0.01290881,0.2862242,-0.07495319,-0.09165389,0.9661142,-0.2649911
Idle_IdleToIdlesR,393,-0.0699602,-0.09865976,-0.1059859,0.05584104,0.4278632,0.01818417,0.01229488,0.2928319,-0.0699602,-0.09865976,0.9474502,-0.3243894
Idle_IdleToIdlesR,394,-0.06429464,-0.105513,-0.1176328,0.07248947,0.4507941,0.01254768,0.01145794,0.2994813,-0.06429464,-0.105513,0.9281152,-0.3797924
Idle_IdleToIdlesR,395,-0.05793634,-0.1121674,-0.1243869,0.09279595,0.4786788,0.005943943,0.01047033,0.3054291,-0.05793634,-0.1121674,0.9080047,-0.4310572
Idle_IdleToIdlesR,396,-0.05124884,-0.1185761,-0.1245849,0.1151872,0.510295,-0.0009935704,0.009272914,0.3116158,-0.05124884,-0.1185761,0.8866266,-0.4781108
Idle_IdleToIdlesR,397,-0.04459494,-0.1246929,-0.1181705,0.1347512,0.5409849,-0.0074235,0.007924425,0.3176636,-0.04459494,-0.1246929,0.8643801,-0.5209793
Idle_IdleToIdlesR,398,-0.03833818,-0.1304707,-0.1065483,0.1469948,0.5662717,-0.01367223,0.006445708,0.3234759,-0.03833818,-0.1304707,0.8416116,-0.559774
Idle_IdleToIdlesR,399,-0.03255203,-0.1358635,-0.08821659,0.1471166,0.5832607,-0.0199139,0.00486302,0.3288442,-0.03255203,-0.1358635,0.8186355,-0.5946477
Idle_IdleToIdlesR,400,-0.02702644,-0.1408243,-0.06310733,0.1347175,0.5901909,-0.0264649,0.003328907,0.3337739,-0.02702644,-0.1408243,0.7957321,-0.625787
Idle_IdleToIdlesR,401,-0.02169805,-0.1454578,-0.03283677,0.1146753,0.588918,-0.03263818,0.001936455,0.3387259,-0.02169805,-0.1454578,0.7731622,-0.6533855
Idle_IdleToIdlesR,402,-0.01650409,-0.149768,0.0004275785,0.09008852,0.5807781,-0.03781348,0.0006832225,0.3433635,-0.01650409,-0.149768,0.7511468,-0.6777015
Idle_IdleToIdlesR,403,-0.01138121,-0.1535579,0.03420062,0.06414096,0.566674,-0.04196791,-0.0004221103,0.3473059,-0.01138121,-0.1535579,0.7298777,-0.6990066
Idle_IdleToIdlesR,404,-0.006266642,-0.15663,0.06692415,0.04013976,0.5477949,-0.04605148,-0.001393078,0.3505262,-0.006266642,-0.15663,0.7095289,-0.7175771
Idle_IdleToIdlesR,405,-0.001173367,-0.1587874,0.09573787,0.0214266,0.5264985,-0.05068049,-0.002259027,0.3528771,-0.001173367,-0.1587874,0.6902536,-0.7337097
Idle_IdleToIdlesR,406,0.003801776,-0.1598329,0.1167604,0.008980301,0.5067914,-0.0553746,-0.003149979,0.3541643,0.003801776,-0.1598329,0.672181,-0.7477121
Idle_IdleToIdlesR,407,0.00891134,-0.1595691,0.126248,0.0009167271,0.4930028,-0.06008478,-0.003979109,0.3538265,0.00891134,-0.1595691,0.6554469,-0.7599081
Idle_IdleToIdlesR,408,0.01440612,-0.1581397,0.1249319,-0.003658508,0.4866731,-0.0654346,-0.004616015,0.3523832,0.01440612,-0.1581397,0.6401746,-0.7706279
Idle_IdleToIdlesR,409,0.02028737,-0.1559513,0.1187648,-0.005761264,0.4835439,-0.07124121,-0.005088685,0.3500786,0.02028737,-0.1559513,0.6264756,-0.7802017
Idle_IdleToIdlesR,410,0.02658786,-0.153201,0.1124173,-0.006250078,0.4802477,-0.07730651,-0.005518755,0.3474504,0.02658786,-0.153201,0.6144339,-0.7889677
Idle_IdleToIdlesR,411,0.03314085,-0.150086,0.1058115,-0.005843699,0.4767419,-0.08368428,-0.005898524,0.3445634,0.03314085,-0.150086,0.6041065,-0.7970755
Idle_IdleToIdlesR,412,0.03952554,-0.1468036,0.09947399,-0.005232403,0.4733435,-0.09002336,-0.006269063,0.3416091,0.03952554,-0.1468036,0.5949458,-0.8044519
Idle_IdleToIdlesR,413,0.04539174,-0.1435509,0.09398957,-0.005134021,0.4702907,-0.09576646,-0.006690876,0.3388854,0.04539174,-0.1435509,0.5864281,-0.811107
Idle_IdleToIdlesR,414,0.05060098,-0.1405252,0.08905311,-0.005538979,0.467569,-0.1010312,-0.007117027,0.3364538,0.05060098,-0.1405252,0.5786009,-0.8170673
Idle_IdleToIdlesR,415,0.05526131,-0.1379236,0.08444756,-0.005910407,0.4653191,-0.10572,-0.007518492,0.3341291,0.05526131,-0.1379236,0.5715062,-0.8223613
Idle_IdleToIdlesR,416,0.05939396,-0.1357488,0.08006618,-0.006305416,0.4632563,-0.1100485,-0.007830873,0.3319088,0.05939396,-0.1357488,0.5651903,-0.8270198
Idle_IdleToIdlesR,417,0.06301963,-0.1338633,0.07602938,-0.00674641,0.4613627,-0.113931,-0.008038132,0.3299632,0.06301963,-0.1338633,0.5596931,-0.8310713
Idle_IdleToIdlesR,418,0.06615947,-0.1322543,0.07268856,-0.007182704,0.4598918,-0.1169489,-0.0082197,0.3284377,0.06615947,-0.1322543,0.5550371,-0.8345404
Idle_IdleToIdlesR,419,0.06883424,-0.1309089,0.06989259,-0.007603814,0.4586313,-0.1193669,-0.008372708,0.327142,0.06883424,-0.1309089,0.5512609,-0.8374515
Idle_IdleToIdlesR,420,0.07106504,-0.1298144,0.06760696,-0.008016171,0.4574609,-0.1212323,-0.008488781,0.3259062,0.07106504,-0.1298144,0.5484065,-0.8398297
Idle_IdleToIdlesR,421,0.07287273,-0.1289579,0.06577966,-0.008410145,0.4566453,-0.1225191,-0.008587742,0.3248048,0.07287273,-0.1289579,0.5465155,-0.8416941
Idle_IdleToIdlesR,422,0.07427822,-0.1283266,0.06445215,-0.008788448,0.4560965,-0.1234448,-0.008670399,0.3240732,0.07427822,-0.1283266,0.5456241,-0.8430694
Idle_IdleToIdlesR,423,0.07530253,-0.1279077,0.06341502,-0.009170933,0.4557042,-0.1243695,-0.008703234,0.3237557,0.07530253,-0.1279077,0.5457697,-0.8439871
Idle_IdleToIdlesR,424,0.07596656,-0.1276883,0.062721,-0.009549743,0.4555316,-0.1250924,-0.008706802,0.3236042,0.07596656,-0.1276883,0.5469818,-0.8444737
Idle_IdleToIdlesR,425,0.07634926,-0.1276557,0.06237791,-0.009908067,0.455604,-0.1255685,-0.008707474,0.3237243,0.07634926,-0.1276557,0.5492887,-0.8445525
Idle_IdleToIdlesR,426,0.07652842,-0.1277969,0.06233653,-0.01023603,0.455868,-0.1256974,-0.008719929,0.3240539,0.07652842,-0.1277969,0.5522698,-0.8442479
Idle_IdleToIdlesR,427,0.0765233,-0.1280993,0.06246378,-0.01054591,0.4562474,-0.1256189,-0.00872509,0.3245308,0.0765233,-0.1280993,0.5554666,-0.8435862
Idle_IdleToIdlesR,428,0.07635316,-0.1285499,0.06273605,-0.01084063,0.4567032,-0.1254191,-0.00871862,0.3251238,0.07635316,-0.1285499,0.558843,-0.8425938
Idle_IdleToIdlesR,429,0.07603726,-0.1291359,0.06310203,-0.01111728,0.4573275,-0.1250678,-0.008707405,0.3258843,0.07603726,-0.1291359,0.5623601,-0.8412976
Idle_IdleToIdlesR,430,0.07559484,-0.1298445,0.063564,-0.01137421,0.4581188,-0.1245061,-0.008698166,0.3268256,0.07559484,-0.1298445,0.5659786,-0.8397241
Idle_IdleToIdlesR,431,0.07504516,-0.1306628,0.06404302,-0.01161756,0.4590576,-0.1237791,-0.008683317,0.3278173,0.07504516,-0.1306628,0.5696655,-0.8378995
Idle_IdleToIdlesR,432,0.07440749,-0.1315781,0.06458286,-0.01184404,0.4600772,-0.1229201,-0.008664045,0.3288464,0.07440749,-0.1315781,0.5733759,-0.8358554
Idle_IdleToIdlesR,433,0.07370105,-0.1325776,0.06512339,-0.01205809,0.4611318,-0.1220441,-0.00863032,0.3298869,0.07370105,-0.1325776,0.5770723,-0.8336208
Idle_IdleToIdlesR,434,0.07294513,-0.1336484,0.06572136,-0.01225462,0.4622072,-0.1211486,-0.008588883,0.3309439,0.07294513,-0.1336484,0.5807159,-0.8312221
Idle_IdleToIdlesR,435,0.07215895,-0.1347776,0.06641694,-0.01242587,0.4633447,-0.1202217,-0.008547632,0.3320404,0.07215895,-0.1347776,0.5842668,-0.828684
Idle_IdleToIdlesR,436,0.07136178,-0.1359525,0.0671014,-0.01255809,0.464483,-0.1192694,-0.008512247,0.3331972,0.07136178,-0.1359525,0.5876862,-0.8260316
Idle_IdleToIdlesR,437,0.0705729,-0.1371602,0.06765769,-0.01264229,0.4655488,-0.118322,-0.008483662,0.3344051,0.0705729,-0.1371602,0.5909382,-0.8232901
Idle_IdleToIdlesR,438,0.06981152,-0.1383879,0.0681062,-0.01267666,0.4665876,-0.1174722,-0.008459389,0.3356124,0.06981152,-0.1383879,0.5939876,-0.8204837
Idle_IdleToIdlesR,439,0.06909694,-0.1396228,0.0684773,-0.0126593,0.4676341,-0.1167632,-0.008440113,0.3368111,0.06909694,-0.1396228,0.596799,-0.8176369
Idle_IdleToIdlesR,440,0.06844836,-0.1408521,0.06876283,-0.01259249,0.4687104,-0.1161292,-0.008428554,0.3379685,0.06844836,-0.1408521,0.5993405,-0.8147742
Idle_IdleToIdlesR,441,0.0678851,-0.1420629,0.06895423,-0.01247806,0.4698369,-0.1155223,-0.00842767,0.3390771,0.0678851,-0.1420629,0.6015809,-0.8119197
Idle_IdleToIdlesR,442,0.06742635,-0.1432424,0.06912731,-0.01231332,0.4710054,-0.1148846,-0.008445587,0.3402011,0.06742635,-0.1432424,0.603485,-0.8090981
Idle_IdleToIdlesR,443,0.06708987,-0.1443778,0.06926428,-0.0121038,0.472183,-0.1142091,-0.008477984,0.3413207,0.06708987,-0.1443778,0.6050169,-0.806339
Idle_IdleToIdlesR,444,0.06686844,-0.1454562,0.06929475,-0.01186065,0.4733058,-0.1135881,-0.008510814,0.3424457,0.06686844,-0.1454562,0.6061402,-0.8036761
Idle_IdleToIdlesR,445,0.066744,-0.1464649,0.069211,-0.01159153,0.474314,-0.1130297,-0.008539017,0.3435607,0.066744,-0.1464649,0.6068193,-0.8011397
Idle_IdleToIdlesR,446,0.06669845,-0.1473709,0.06907054,-0.01131116,0.4752404,-0.1125605,-0.008555864,0.3446324,0.06669845,-0.1473709,0.6071383,-0.7987589
Idle_IdleToIdlesR,447,0.06671373,-0.14816,0.06889541,-0.01103144,0.4761214,-0.1122396,-0.008554328,0.3456615,0.06671373,-0.14816,0.6073307,-0.796564
Idle_IdleToIdlesR,448,0.06677174,-0.1488468,0.06861795,-0.01076126,0.4768465,-0.1120837,-0.008527345,0.3465652,0.06677174,-0.1488468,0.6075889,-0.7945841
Idle_IdleToIdlesR,449,0.06685439,-0.1494462,0.06825227,-0.01049678,0.477404,-0.1120284,-0.00848319,0.3473597,0.06685439,-0.1494462,0.6081034,-0.7928439
Idle_IdleToIdlesR,450,0.06694363,-0.1499728,0.06789002,-0.01022042,0.4778922,-0.1120067,-0.00836523,0.3481131,0.06694363,-0.1499728,0.6090623,-0.7913619
Idle_IdleToIdlesR,451,0.06702135,-0.1504415,0.0676942,-0.009925139,0.4783451,-0.1121176,-0.00810561,0.3487415,0.06702135,-0.1504415,0.6107937,-0.7909679
Idle_IdleToIdlesR,452,0.06706946,-0.150867,0.06777252,-0.009597922,0.4788102,-0.1123551,-0.007718747,0.3492559,0.06706946,-0.150867,0.6135185,-0.7918685
Idle_IdleToIdlesR,453,0.0670699,-0.1512641,0.06808914,-0.009222643,0.4793111,-0.1126179,-0.007220268,0.349687,0.0670699,-0.1512641,0.6172665,-0.7931519
Idle_IdleToIdlesR,454,0.06700458,-0.1516475,0.06852718,-0.008789017,0.479883,-0.1128125,-0.006622054,0.3499781,0.06700458,-0.1516475,0.6220697,-0.7939054
Idle_IdleToIdlesR,455,0.06685541,-0.1520321,0.06899248,-0.008290447,0.4804951,-0.113072,-0.005929035,0.350317,0.06685541,-0.1520321,0.6279567,-0.7932163
Idle_IdleToIdlesR,456,0.06660432,-0.1524325,0.0695953,-0.007710304,0.4810515,-0.1128908,-0.005179195,0.3508787,0.06660432,-0.1524325,0.6349393,-0.7901744
Idle_IdleToIdlesR,457,0.06620646,-0.1528636,0.07013119,-0.007044861,0.4816062,-0.1120348,-0.004381895,0.3513967,0.06620646,-0.1528636,0.6430235,-0.7838802
Idle_IdleToIdlesR,458,0.06551109,-0.1533401,0.0706104,-0.006291155,0.4819157,-0.1121006,-0.003473769,0.352616,0.06551109,-0.1533401,0.6516653,-0.7734563
Idle_IdleToIdlesR,459,0.06434114,-0.1538767,0.07155745,-0.005473495,0.4822774,-0.1087148,-0.002624131,0.3542429,0.06434114,-0.1538767,0.66259,-0.7580488
Idle_IdleToIdlesR,460,0.06251967,-0.1546344,0.07292694,-0.004724249,0.4830944,-0.09925396,-0.001855351,0.3578025,0.06251967,-0.1546344,0.6791016,-0.7368744
Idle_IdleToIdlesR,461,0.05986956,-0.1557201,0.07500342,-0.004073762,0.4843007,-0.08866882,-0.0009200087,0.3632186,0.05986956,-0.1557201,0.7043487,-0.7091831
Idle_IdleToIdlesR,462,0.05621394,-0.1570677,0.0782747,-0.002939235,0.4851935,-0.0823254,0.0001689843,0.3670303,0.05621394,-0.1570677,0.7416161,-0.6666244
Idle_IdleToIdlesR,463,0.05137559,-0.1586113,0.08329166,-0.0009479735,0.4866082,-0.07797783,0.001018585,0.3691798,0.05137559,-0.1586113,0.7887945,-0.6026492
Idle_IdleToIdlesR,464,0.04516921,-0.1602845,0.08943613,0.001281387,0.4892867,-0.0718876,0.001357716,0.3701093,0.04516921,-0.1602845,0.8405465,-0.5196081
Idle_IdleToIdlesR,465,0.03852902,-0.1617213,0.09651493,0.003108955,0.4924463,-0.0646576,0.001273176,0.3721982,0.03852902,-0.1617213,0.8913723,-0.4201121
Idle_IdleToIdlesR,466,0.0327884,-0.1625338,0.1021698,0.004901471,0.4927397,-0.05903335,0.0007348029,0.3736393,0.0327884,-0.1625338,0.9360713,-0.3068718
Idle_IdleToIdlesR,467,0.02697889,-0.1626236,0.1060799,0.007300622,0.4930039,-0.05419166,-0.0001583408,0.3737358,0.02697889,-0.1626236,0.9697587,-0.1828894
Idle_IdleToIdlesR,468,0.01964295,-0.1618926,0.1093032,0.009485447,0.5017437,-0.0471823,-0.001318766,0.3718345,0.01964295,-0.1618926,0.9877599,-0.05137799
Idle_IdleToIdlesR,469,0.01422316,-0.1602424,0.0983589,0.0124404,0.5209125,-0.04197864,-0.001609652,0.3698737,0.01422316,-0.1602424,0.9878776,0.08139018
Idle_IdleToIdlesR,470,0.008469038,-0.1575747,0.07377566,0.01611171,0.5381243,-0.03748217,-0.001205692,0.3673239,0.008469038,-0.1575747,0.9704881,0.2090485
Idle_IdleToIdlesR,471,0.002111414,-0.1537914,0.04103252,0.02010343,0.5500463,-0.03192048,-0.0006127717,0.3639427,0.002111414,-0.1537914,0.9372556,0.3286997
Idle_IdleToIdlesR,472,-0.005150691,-0.1493624,0.004566028,0.02366701,0.5561572,-0.02505762,-8.866062E-05,0.3590187,-0.005150691,-0.1493624,0.891846,0.4381057
Idle_IdleToIdlesR,473,-0.01294902,-0.1448314,-0.03287036,0.02635391,0.5575134,-0.01748282,0.0003566626,0.3538535,-0.01294902,-0.1448314,0.8375862,0.5356964
Idle_IdleToIdlesR,474,-0.02110043,-0.1402087,-0.06641588,0.02754178,0.5517661,-0.009512139,0.0006429343,0.3489652,-0.02110043,-0.1402087,0.7777972,0.6205746
Idle_IdleToIdlesR,475,-0.02938211,-0.1355057,-0.08963588,0.02691451,0.5372027,-0.001014952,0.0007475395,0.3445792,-0.02938211,-0.1355057,0.7158054,0.6924657
Idle_IdleToIdlesR,476,-0.03757219,-0.1307328,-0.1021134,0.02518241,0.5168986,0.007379805,0.0007656796,0.3401749,-0.03757219,-0.1307328,0.6548337,0.7516369
Idle_IdleToIdlesR,477,-0.04544782,-0.1259013,-0.105284,0.02306114,0.4934396,0.01508039,0.0007902778,0.3354659,-0.04544782,-0.1259013,0.5958598,0.8001238
